,abstract,Tags
671,supplemental data full source code smfish analysis drosophila melanogaster adult photoreceptor neuron .,"biochemistry , drosophila , photoreceptor , rnascope , smfish"
672,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^ ( -1/2 ) * exp ( -x ) * log ( 1+1/x ) [ 0,1 ]","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
673,"32-digit value the first 63 recurrence coefficient the weight function w ( x ) =x^3 * exp ( -x ) * log ( 1+1/x ) [ 0,1 ]","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
674,"32-digit value the first 62 recurrence coefficient the weight function w ( x ) =x^5 * exp ( -x ) * log ( 1+1/x ) [ 0,1 ]","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
675,"supplementary material the publication entitled “ imprinted control region include composite dna element consisting the zfp57 binding site overlapping mll1 morpheme ” bina m. genomics , press","chemistry , code dna , cpg-rich motif , dmrs , gene regulation , genomic imprinting , germline dmrs , icrs , imprinting control region , kmt2a , mll1 morpheme , mll binding site , zfp57"
676,temperature response data photosynthetic respiratory process 22 specie acclimated temperature ranging 15-35°c . data contains raw value temperature response parameter each individual along plant type descriptor .,"acclimation , forestry natural resource , jmax , photosynthesis , rd , respiration , temperature , vcmax , warming"
677,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^ ( 1/2 ) * exp ( -x ) * log ( 1+1/x ) [ 0,1 ]","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
678,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 1 , inf ] , a=-1/2","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
679,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 1 , inf ] , a=1/2","computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
680,dataset contains table prepared the 2015 uniform soybean test northern region report .,"agronomy , botany , crop science , pest control , plant pathology , soybean"
681,"data the uniform soybean test , northern region","agriculture , botany , plant pathology , soybean , usda-ars"
682,"32-digit value the first 64 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 0 , inf ] , a=1","computer science , krylov-pal'tsev weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
683,"32-digit value the first 63 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 0 , inf ] , a=3","computer science , krylov-pal'tsev weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
684,"32-digit value the first 62 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 0 , inf ] , a=5","computer science , krylov-pal'tsev weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
685,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 0 , inf ] , a=1/2","computer science , krylov-pal'tsev weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
686,"32-digit value the first 65 recurrence coefficient the weight function w ( x ) =x^a * exp ( -x ) * log ( 1+1/x ) [ 0 , inf ] , a=-1/2","computer science , krylov-pal'tsev weight function , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
687,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =log ( 1+exp ( -abs ( x ) ) ) [ -inf , inf ]","binet-like weight function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
688,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =log ( 1+exp ( -x ) ) [ 0 , inf ]","binet-like weight function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
689,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 1 , inf ]","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
690,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ c , inf ] , c=1","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
691,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ c , inf ] , c=1","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
692,"video document emergency reconstruction a damaged section rockville road indianapolis , indiana .","bridge beam placement , bridge construction , bridge reconstruction , civil engineering , construction time-lapse , rockville road , rockville road accident , rockville road bridge crash"
693,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -|x| ) ) [ -inf , inf ]","binet weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
694,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -|x| ) ) [ -inf , inf ]","binet weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
695,"midwestern farmer surveyed late 2016 measure perception attitude weather climate , awareness the u2u project , their use u2u tool .","agriculture , corn belt , farmer , midwest , survey , u2u"
696,"midwestern agricultural advisor surveyed late 2016 measure perception attitude weather climate , awareness the u2u project , their use u2u tool .","advisor , agriculture , climate change , corn belt , midwest , social science , survey , u2u"
697,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0,1 ]","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
698,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0 , c ] , c=1","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
699,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0 , c ] , c=1","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
700,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0 , c ] , c=1","binet-like weight function , computer science , mathematics , matlab , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
701,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0 , inf ]","binet-like weight function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
702,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) =-log ( 1-exp ( -x ) ) [ 0 , inf ]","binet-like weight function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
703,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the wilmeth active learning center .","active learning center construction , civil engineering , construction time-lapse , enadalc , library , purdue university , walc , wilmeth active learning center"
704,dataset contains table prepared the 1989 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
705,dataset contains table prepared the 1990 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
706,dataset contains table prepared the 1991 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
707,dataset contains table prepared the 1992 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
708,dataset contains table prepared the 1993 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
709,dataset contains table prepared the 1994 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
710,dataset contains table prepared the 1995 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
711,dataset contains table prepared the 1996 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
712,dataset contains table prepared the 1997 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
713,dataset contains table prepared the 1998 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
714,dataset contains table prepared the 1999 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
715,dataset contains table prepared the 2000 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
716,dataset contains table prepared the 2001 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
717,dataset contains table prepared the 2002 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
718,dataset contains table prepared the 2003 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
719,dataset contains table prepared the 2004 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
720,dataset contains table prepared the 2005 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
721,dataset contains table prepared the 2006 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
722,dataset contains table prepared the 2007 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
723,dataset contains table prepared the 2008 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
724,dataset contains table prepared the 2009 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
725,dataset contains table prepared the 2010 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
726,dataset contains table prepared the 2011 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
727,dataset contains table prepared the 2012 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
728,dataset contains table prepared the 2013 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
729,dataset contains table prepared the 2014 uniform soybean test northern region report .,"agriculture , agronomy , botany , crop science , plant pathology , soybean , usda-ars"
730,database includes information collected 47 steel bridge built 1921 1981 u.s .,"bridge evaluation , bridge , civil engineering , datacenterhub , steel bridge data , structural engineering"
731,"simulated dataset air temperature , precipitation , et , soil water content ( 4 layer ) soil temperature ( 4 layer ) a daily time scale ( 1980-2012 ) ten 4 4 km grid across u.s. midwest .","climate , evapotranspiration , forestry natural resource , hydroclimate , land surface model , ldas , midwest , precipitation , soil water content , temperature"
732,"simulated dataset air temperature , precipitation , et , soil water content ( 4 layer ) soil temperature ( 4 layer ) a daily time scale ( 1980-2012 ) ten 4 4 km grid across u.s. midwest .","climate , evapotranspiration , forestry natural resource , hydroclimate , land surface model , ldas , midwest , precipitation , soil water content , temperature"
733,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the wilmeth active learning center .","active learning center construction , building construction , civil engineering , enadalc , purdue university , walc , wilmeth active learning center"
734,publication contains electronic file required build optical stimulator fruit fly . stimulator us red blue light-emitting diode ( led ) an embedded computer generate light different power density level .,"biomedical engineering , drosophila , embedded system , engineering technology , light-emitting diode , open hardware , optical stimulation"
735,deep residual neural network a brain-inspired computational model . 50 layer neuron-like computational unit stacked a bottom-up hierarchy . feature encoded unit visualized intuitively understanding internal ...,"biomedical engineering , deep learning , natural vision , neural encoding , object recognition"
736,publication contains software required build optical stimulator fruit fly . stimulator us red blue light-emitting diode ( led ) an embedded computer generate light different power density level .,"biomedical engineering , drosophila , embedded software , embedded system , engineering technology , optical stimulation , python code"
737,"32-digit value the first 100 recurrence coefficient the weight function w ( x ) = [ log ( 1-exp ( -|x| ) ) ] ^2 [ -inf , inf ]","binet weight function , computer science , mathematics , modification algorithm orthogonal polynomial , orthogonal polynomial , walter gautschi archive , weight function"
738,dataset contains data dynamic test four reinforced concrete portal frame . frame tested the unidirectional earthquake simulator bowen laboratory large-scale civil engineering research the fall 2015 .,"civil engineering , datacenterhub , earthquake engineering , earthquake simulator , high strength steel , reinforced concrete , shake table test"
739,publication contains electronic file required build optical stimulator fruit fly . stimulator us red blue light-emitting diode ( led ) an embedded computer generate light different power density level .,"biomedical engineering , drosophila , embedded software , embedded system , engineering technology , optical stimulation , python code"
740,"lecture given french philosopher gilles deleuze the university paris 8 , 07 april 1981. is lecture 2 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , art history , audio recording , deleuze recording , deleuze seminar , francis bacon , françois kupka , gérard fromanger , gilles deleuze , joseph conrad , michelangelo , painting , philosophy , philosophy literature"
741,"lecture given french philosopher gilles deleuze the university paris 8 , 28 april 1981. is lecture 3 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , art history , audio recording , auguste herbin , benoit mandelbrot , clement greenberg , deleuze recording , deleuze seminar , expressionism , figurative art , fractal , francis bacon , george seurat , gilles deleuze , henri michaux , immanuel kant , jackson pollock , jean grenier , mannerism , michelangelo , painting , paul cézanne , philosophy , philosophy literature , piet mondrian , wassily kandinsky , wilhelm worringer"
742,"lecture given french philosopher gilles deleuze the university paris 8 , 05 may 1981. is lecture 4 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , art history , audio recording , auguste herbin , charles sander peirce , deleuze recording , deleuze seminar , gilles deleuze , gregory bateson , jean-jacques rousseau , linguistics , michel butor , painting , philosophy , philosophy literature , piet mondrian , semiotics , wassily kandinsky , zoological linguistics"
743,"document the purdue library graduate research focus group protocol developed nastasha johnson , hal kirkwood , clarence maybee , david zwicky .","education , graduate student research need , grip , library science"
744,"lecture given french philosopher gilles deleuze the university paris 8 , 12 may 1981. is lecture 5 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , alois riegl , art history , audio recording , bas-relief , comte de buffon , deleuze recording , deleuze seminar , egyptian art , francis bacon , gilbert simondon , gilles deleuze , greek art , painting , paul cézanne , philosophy , pierre bonnard"
745,"lecture given french philosopher gilles deleuze the university paris 8 , 19 may 1981. is lecture 6 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , alois riegl , art history , audio recording , byzantine art , clement greenberg , deleuze recording , deleuze seminar , egyptian art , eugène delacroix , george seurat , gilles deleuze , greek art , heinrich wölfflin , j.m.w . turner , johann wolfgang von goethe , leonardo da vinci , painting , paul cézanne , paul gauguin , philosophy , vincent van gogh"
746,"lecture given french philosopher gilles deleuze the university paris 8 , 02 june 1981. is lecture 8 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , art history , arthur schopenhauer , audio recording , camille pissarro , caravaggio , color theory , deleuze recording , deleuze seminar , george seurat , gilles deleuze , jan van eyck , johann wolfgang von goethe , josef albers , langleiz , painting , paul cézanne , paul gauguin , peter paul rubens , philosophy , renaissance art , tintoretto , titian , vincent van gogh"
747,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the wilmeth active learning center .","active learning center construction , building construction , civil engineering , construction time-lapse , enadalc , purdue university , walc , wilmeth active learning center"
748,"lecture given french philosopher gilles deleuze the university paris 8 , 26 may 1981. is lecture 7 an 8-lecture seminar deleuze taught march june 1981 .","20th century french philosophy , aesthetic , art history , audio recording , color theory , deleuze recording , deleuze seminar , egyptian art , eugène delacroix , gilles deleuze , greek art , heinrich wölfflin , johann wolfgang von goethe , painting , paul cézanne , paul signac , philosophy , plotinus , raphael , stoicism"
749,"data repository the publication entitled & quot ; nitrate radical oxidation γ-terpinene : hydroxy nitrate , total organic nitrate , secondary organic aerosol yield & quot ; slade et al. , [ 2017 ] published the journal atmospheric chemistry ...","chemistry , earth atmospheric science , monoterpenes , nitrate radical , organic nitrate , secondary organic aerosol"
750,"lecture given french philosopher gilles deleuze the university paris 8 , 02 december 1980. is lecture 1 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , baruch spinoza , deleuze recording , deleuze seminar , doctrine parallelism , ethic , fyodor dostoyevsky , gilles deleuze , history logic , marquis de sade , nicholas cusa , ontology , philosophy , philosophy literature , philosophy power , rené descartes , romain rolland , socrates , zeno elea"
751,"lecture given french philosopher gilles deleuze the university paris 8 , 16 december 1980. is lecture 3 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , baruch spinoza , deleuze recording , deleuze seminar , english romanticism , ethic , gilles deleuze , jean-jacques rousseau , oliver cromwell , ontology , philosophy , philosophy literature , plato , political philosophy , theology , thomas hobbes"
752,"lecture given french philosopher gilles deleuze the university paris 8 , 06 january 1981. is lecture 4 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , baruch spinoza , chaos , deleuze recording , deleuze seminar , ethic , gilles deleuze , ontology , philosophy , philosophy nature , property right , suicide , problem evil"
753,"lecture given french philosopher gilles deleuze the university paris 8 , 13 january 1981. is lecture 5 a 14-lecture seminar deleuze taught december 1980 march 1981 .","17th century dutch painting , 20th century french philosophy , atheism , audio recording , baruch spinoza , christianity , deleuze recording , deleuze seminar , egyptian art , erwin straus , gilles deleuze , henri maldiney , linguistics , maurice merleau-ponty , negative theology , paul cézanne , paul claudel , philosophy , philosophy literature"
754,"lecture given french philosopher gilles deleuze the university paris 8 , 03 february 1981. is lecture 8 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , anton chekhov , audio recording , baruch spinoza , deleuze recording , deleuze seminar , epicurus , epistemology , ethic , gilles deleuze , joseph conrad , onotology , philosophy , philosophy literature , rené descartes"
755,"lecture given french philosopher gilles deleuze the university paris 8 , 10 february 1981. is lecture 9 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , albert thibaudet , audio recording , baruch spinoza , deleuze recording , deleuze seminar , epicurus , ethic , euclid , geometry , gilles deleuze , g.w . leibniz , immanuel kant , louis couturat , lucretius , martial gueroult , ontology , philosophy , plato , pythagoras , rené descartes"
756,"lecture given french philosopher gilles deleuze the university paris 8 , 17 february 1981. is lecture 10 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , alois riegl , aristotle , audio recording , baruch spinoza , byzantine art , comte de buffon , deleuze recording , deleuze seminar , dun scotus , gilles deleuze , gregory bateson , idealism , neoplatonism , nicholas cusa , philosophy , plato , plotinus , stoicism"
757,"lecture given french philosopher gilles deleuze the university paris 8 , 24 march 1981. is lecture 13 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , avicenna , baruch spinoza , deleuze recording , deleuze seminar , d.h. lawrence , dun scotus , epistemology , ethic , gilles deleuze , greek philosophy , ontology , pantheism , philosophy , philosophy literature , thomas aquinas"
758,"lecture given french philosopher gilles deleuze the university paris 8 , 20 january 1981. is lecture 6 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , baruch spinoza , deleuze recording , deleuze seminar , friedrich nietzsche , geometry , gilles deleuze , g.w . leibniz , henri bergson , infinity , jean-jacques rousseau , karl jasper , philosophy , philosophy nature , temporality"
759,"lecture given french philosopher gilles deleuze the university paris 8 , 27 january 1981. is lecture 7 a 14-lecture seminar deleuze taught december 1980 march 1981 .","17th century dutch painting , 20th century french philosophy , andré neher , aristotle , art history , audio recording , baruch spinoza , charles sander peirce , deleuze recording , deleuze seminar , geometry , gilles deleuze , greek art , jean-jacques rousseau , linguistics , paul cézanne , philosophy , rené descartes , semiotics"
760,"lecture given french philosopher gilles deleuze the university paris 8 , 10 march 1981. is lecture 11 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , aristotle , audio recording , baruch spinoza , bertrand russell , deleuze recording , deleuze seminar , differential calculus , dun scotus , gilles deleuze , g.w . leibniz , jean wahl , martial gueroult , mathematics , philosophy"
761,"lecture given french philosopher gilles deleuze the university paris 8 , 17 march 1981. is lecture 12 a 14-lecture seminar deleuze taught december 1980 march 1981 .","20th century french philosophy , audio recording , baruch spinoza , deleuze recording , deleuze seminar , epistemology , ethic , friedrich nietzsche , gilles deleuze , immanence , mathematics , ontology , philosophy , theology"
762,"uas image collected july 14 , 2017 , the indiana department transportation crawfordsville district office . additional detail provided the description .","civil engineering , drone , evidence , photogrammetry , uas , vehicle crash"
763,data consist a unique identifier time the vehicle identified passing virtual detection zone mile marker 2.5 10.5 the eastbound westbound direction i-80/94 .,"avl , civil engineering , gps , outlier filtering , outlier , probe vehicle , traffic engineering , transportation , transportation engineering , travel time"
764,"lecture given french philosopher gilles deleuze the university paris 8 , 25 february 1986. is lecture 13 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , audio recording , baruch spinoza , christianity , comte de lautréamont , creationism , death man , deleuze recording , deleuze seminar , exteriority , gilles deleuze , henri bergson , historical formation , immanuel kant , knowledge-power , martin heidegger , maurice blanchot , michel foucault , philosophy , philosophy literature , plotinus , rainer maria rilke , resistance , singularity , space-time , archaeology knowledge , diagram , open , outside"
765,"lecture given french philosopher gilles deleuze the university paris 8 , 18 march 1986. is lecture 16 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , audio recording , charles péguy , death , death man , deleuze recording , deleuze seminar , friedrich nietzsche , george cuvier , gilles deleuze , infinity , life , linguistics , louis-ferdinand céline , ludwig feuerbach , marie françois xavier bichat , michel foucault , modern literature , nicholas cusa , philosophy , philosophy literature , philosophy language , raymond roussel , stéphane mallarmé , syntax , fold , surplice , writing"
766,"lecture given french philosopher gilles deleuze the university paris 8 , 25 march 1986. is lecture 17 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , audio recording , biology , classical thought , deleuze recording , deleuze seminar , friedrich nietzsche , genetic code , george cuvier , gilles deleuze , life , linguistics , madness , michel foucault , modern literature , molecular biology , philosophy , philosophy literature , philosophy language , fold , infinite , theory knowledge , outside"
767,"lecture given french philosopher gilles deleuze the university paris 8 , 08 april 1986. is lecture 18 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , audio recording , biopolitics , blaise pascal , civil law , death penalty , deleuze recording , deleuze seminar , disciplinary society , fascism , françois ewald , friedrich nietzsche , gilles deleuze , g.w.f . hegel , michel foucault , multiplicity , paul virilio , philosophy , philosophy force , plato , prison , social law , sovereignty , subjectivity , outside , walter benjamin"
768,"lecture given french philosopher gilles deleuze the university paris 8 , 15 april 1986. is lecture 19 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , alain resnais , audio recording , cinema , deleuze recording , deleuze seminar , francis ford coppola , gilles deleuze , hans-jürgen syberberg , historical formation , mario tronti , michel foucault , paul virilio , philosophy , philosophy power , post-war cinema , resistance , serge daney , diagram , vitalism , walter benjamin , william s. burroughs"
769,"lecture given french philosopher gilles deleuze the university paris 8 , 06 may 1986. is lecture 22 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , ancient greek , athenian democracy , audio recording , cleisthenes , deleuze recording , deleuze seminar , friedrich nietzsche , gilles deleuze , g.w.f . hegel , martin heidegger , michel foucault , philosophy , philosophy force , plato , sexuality , subjectivation , fold , greek city , question being"
770,"lecture given french philosopher gilles deleuze the university paris 8 , 20 may 1986. is lecture 24 a 25-lecture seminar deleuze taught october 1985 may 1986 .","20th century french philosophy , archive , audio recording , baruch spinoza , death , deleuze recording , deleuze seminar , eric alliez , friedrich nietzsche , gilles deleuze , g.w . leibniz , henri michaux , heraclitus , herman melville , italian marxism , linguistics , maurice merleau-ponty , michel foucault , nicholas cusa , ontology , philosophy , philosophy literature , singularity , social struggle , stéphane mallarmé , subjectivity , fold , outside , time , topology"
771,objective this research program to evaluate the structural corrosion performance concrete bridge deck reinforced corrosion-resistant reinforcement .,"bridge deck , civil engineering , corrosion-resistant reinforcing bar , datacenterhub , reinforced concrete , stainless steal , structural engineering"
772,dataset supplement d.r . deluga 's disertation,"aggregate interlock , civil engineering , datacenterhub , maximum aggregate size , purdue university , reinforced concrete , shear strength , size effect , structural engineering"
773,"this project , use high-strength bar ( a yield stress exceeding 80 ksi ) longitudinal reinforcement column reconsidered .","civil engineering , column , cyclic load high strength reinforcement , datacenterhub , high strength steel , reinforced concrete , structural engineering"
774,study examines influence beam size the shear capacity geometrically scaled reinforced concrete beam without web reinforcement .,"aggregate interlock , civil engineering , datacenterhub , reinforced concrete , reinforced concrete large beam , scaling effect , shear strength , size effect , structural engineering"
775,"two iconic building purdue university campus , the engineering administration building the retired heating power plant-north , targeted demolition 2012 make way the construction the wilmeth active learning center .","active learning center construction , building construction , civil engineering , construction time-lapse , enadalc , purdue university , walc , wilmeth active learning center"
776,"survey 21 masonry structure carried in kirtipur , nepal june 6 , 2016 august 10 , 2016 .","adobe , brick , civil engineering , datacenterhub , earthquake engineering , masonry , mud , nepal , stone masonry , structural engineering"
777,"april 25 , 2015 , magnitude 7.8 earthquake occurred nepal . caused than 8500 casualty left 22000 people injured . another major earthquake magnitude 7.3 occurred nepal may 12 , 2015 .","2015 nepal earthquake , building performance , civil engineering , damaged steel beam bridge , datacenterhub , earthquake , high-rise building , kathmandu , nepal , reinforced concrete , structural engineering"
778,three series test conducted specimen lap length varying 20 85 bar diameter . result indicate increasing length a lap splice beyond 45 bar diameter an inefficient way increase strength ...,"bond , bond strength , civil engineering , coupon , datacenterhub , deformed bar , development length , lap splice , reinforced concrete , splice lenght , structural concrete , structural engineering"
779,dataset consists test one-way slab wall study minimum amount high-strength steel reinforcement concrete element were conducted bowen laboratory large-scale civil engineering research purdue university .,"bar fracture , civil engineering , datacenterhub , high strength steel , longitudinal reinforcement ratio , lvdt , mmfx , optotrak , reinforced concrete , reinforcement limit , slab , wall"
780,"lecture given french philosopher gilles deleuze the university paris 8 , 07 june 1983. is lecture 23 a 23-lecture seminar deleuze taught november 1982 june 1983 .","20th century french philosophy , audio recording , deleuze recording , deleuze seminar , film study ( motion picture ) , gilles deleuze , henri bergson , memory , philosophy , temporality , present , time-image , time"
781,"earthquake ecuador occurred april 16 , 2016 a moment magnitude 7.8. caused than 660 casualty over 27,730 people injured . survey performed july 10 july 17 , 2016 the city manta , ...","2016 ecuador earthquake , bahia de carequez , building performance , captive column , chone , civil engineering , column area , damaged steel beam bridge , datacenterhub , disaster reconnaissance , earthquake , earthquake damage , ecuador , low-rise , manabi , manta , masonry infill , portoviejo , priority index , reinforced concrete , structural engineering , total floor area , wall area"
782,"agro-climatic data county ( acdc ) a county level dataset combine annual corn/soybean/cotton/wheat yield gridded growing degree day , precipitation , soil characteristic data public data provided usda-nass , usda-nrcs , ...","acdc , crop yield , econometrics , forestry natural resource , gdd , gssurgo , nifa , precipitation , prism , soil ph , statistical analysis , u2u , usda-nass , usda-nrcs , water holding capacity"
783,private international cartel ( pic ) data set comprises largest collection legal-economic information contemporary price-fixing cartel . subset the data collection cover 1990 2012 .,"agricultural economics , antitrust , antitrust law , cartel , collusion , economics , injury , law , penalty , price fixing , restraint trade , trade regulation"
